0.1 	0.090611
0.2 	0.172902
0.3 	0.238606
0.4 	0.29972
0.5 	0.362214
0.6 	0.412941
0.7 	0.461052
0.8 	0.494441
0.9 	0.546708
1 	0.574056
1.1 	0.608511
1.2 	0.63741
1.3 	0.676689
1.4 	0.707493
1.5 	0.729219
1.6 	0.746517
1.7 	0.777186
1.8 	0.796841
1.9 	0.820168
2 	0.841915
2.1 	0.850498
2.2 	0.866879
2.3 	0.901175
2.4 	0.912287
2.5 	0.925477
2.6 	0.941155
2.7 	0.954898
2.8 	0.971432
2.9 	0.974997
3 	0.986529
