0.1 	0.0750544
0.2 	0.114775
0.3 	0.134874
0.4 	0.140256
0.5 	0.141114
0.6 	0.12916
0.7 	0.11921
0.8 	0.108907
0.9 	0.0981573
1 	0.0906263
1.1 	0.0835422
1.2 	0.075412
1.3 	0.0765333
1.4 	0.0576015
1.5 	0.0555659
1.6 	0.0480155
1.7 	0.044915
1.8 	0.0395186
1.9 	0.0309461
2 	0.0308018
2.1 	0.0269086
2.2 	0.023759
2.3 	0.0203542
2.4 	0.0175736
2.5 	0.0166332
2.6 	0.0154747
2.7 	0.011648
2.8 	0.0143142
2.9 	0.0114361
3 	0.00911061
